Zip,ICS,ApprovalFY,Term,NoEmp,NewExist,CreateJob,RetainedJob,FranchiseCode,UrbanRural,RevLineCr,LowDoc,DisbursementDate,DisbursementGross,MIS_Status,ChgOffPrinGr,GrAppv,SBA_Appv
92620,532111,2004,300,11,1.0,0,11,1,1,0,1,2004,450000,0,0,450000,225000
92882,531210,2004,240,4,1.0,2,0,1,1,0,1,2005,661000,0,0,661000,661000
92506,531210,2004,240,20,1.0,5,20,1,1,0,1,2006,665000,0,0,665000,665000
95118,532230,1995,48,3,1.0,0,0,1,0,2,2,1995,45000,0,0,45000,40500
92867,531311,2004,240,8,1.0,8,0,1,1,2,1,2004,505000,0,0,505000,505000
90066,532490,2004,36,1,1.0,0,1,1,1,1,1,2004,60014,0,0,30000,15000
95825,532230,1995,300,2,1.0,0,0,1,0,2,0,1995,500000,0,0,500000,350000
94553,532412,2004,82,1,1.0,0,1,1,1,1,1,2004,58788,0,0,25000,12500
90017,532490,2004,12,2,1.0,2,2,1,1,1,1,2004,100000,0,0,100000,50000
90015,532420,2005,300,3,1.0,0,0,1,1,2,1,2004,675000,0,0,675000,506250
93001,532230,1995,84,35,1.0,0,0,1,0,2,1,1995,100000,0,0,100000,90000
91606,532120,2005,120,5,1.0,0,5,1,1,0,1,2004,200000,0,0,200000,150000
90804,532230,2005,60,3,2.0,0,3,1,1,0,1,2004,130000,0,0,130000,65000
94133,532292,2005,129,3,1.0,0,3,1,1,0,1,2005,410000,1,332877,410000,307500
91762,532230,2005,84,7,1.0,2,7,1,1,0,1,2004,50000,0,0,50000,25000
95608,531390,2005,84,1,1.0,1,1,1,1,0,1,2005,35000,0,0,35000,17500
90043,531311,2005,300,7,1.0,4,3,1,1,0,1,2005,403700,0,0,403700,302775
92614,531210,2005,87,1,2.0,0,0,1,1,0,2,2004,100000,1,89902,100000,85000
91344,532230,2005,24,3,1.0,3,3,1,1,1,1,2005,100000,0,0,100000,50000
91342,531210,2005,300,5,1.0,5,10,1,1,0,1,2004,640000,0,0,640000,480000
90623,531120,2005,38,2,1.0,1,3,1,1,1,1,2005,99340,1,39799,40000,20000
90006,532111,1995,60,6,1.0,0,0,1,0,2,2,1995,100000,0,0,100000,90000
91942,532230,2005,120,2,2.0,12,2,1,1,0,1,2004,131000,0,0,131000,111350
92021,532411,2005,36,1,1.0,0,1,1,1,1,1,2004,45300,0,0,45000,22500
95330,531210,2005,270,6,2.0,0,0,1,2,2,1,2005,299200,0,0,336000,252000
92868,531110,2005,240,5,1.0,4,5,1,1,0,1,2005,186000,0,0,186000,186000
93955,532490,2005,60,2,1.0,2,4,1,2,0,1,2004,60000,0,0,60000,30000
91780,531210,2005,300,8,1.0,4,8,1,1,0,1,2004,652000,0,0,652000,489000
95682,532490,2005,84,1,1.0,0,1,1,2,0,1,2005,175000,0,0,175000,131250
95037,531210,2005,84,1,1.0,0,1,1,1,1,1,2005,25000,0,0,25000,12500
95624,531311,2005,240,10,1.0,5,0,1,1,0,1,2006,239000,0,0,239000,239000
91411,532490,2005,60,9,1.0,1,1,1,1,0,1,2005,100000,0,0,100000,50000
92666,531210,2005,240,12,1.0,8,0,1,1,0,1,2007,1300000,0,0,1300000,1300000
95070,531210,2005,240,1,1.0,2,0,1,1,0,1,2005,169000,0,0,169000,169000
96001,532230,1995,240,70,1.0,9,14,1,0,2,1,1996,456000,0,0,456000,456000
90061,532230,2005,84,1,1.0,1,1,1,1,0,1,2005,5000,0,0,5000,4250
92663,532112,1995,84,5,1.0,0,0,1,0,2,2,1995,100000,0,0,100000,90000
92108,531311,2005,240,195,1.0,20,0,1,1,0,1,2005,412000,0,0,412000,412000
92804,531210,2005,300,3,1.0,0,3,1,1,0,1,2005,549000,0,0,549000,411750
92844,532230,2005,59,2,1.0,2,2,1,1,1,1,2005,50000,0,0,50000,25000
93446,531110,1995,84,1,1.0,0,0,1,0,2,2,1995,63000,0,0,63000,56700
95662,531120,2005,300,2,1.0,0,2,1,1,0,1,2005,1440000,0,0,1440000,1080000
91803,531210,2005,240,535,1.0,0,535,1,1,0,1,2005,549000,0,0,549000,549000
91411,532490,2005,82,9,1.0,1,10,1,1,1,1,2005,889001,0,0,100000,50000
92621,532111,1995,300,20,1.0,0,0,1,0,2,1,1995,244836,0,0,244836,183627
92621,532111,1995,120,15,1.0,0,0,1,0,2,1,1995,221164,0,0,221164,187989
94804,532230,1995,300,3,1.0,0,0,1,0,0,1,1995,156000,0,0,156000,109200
91765,532230,2005,8,4,1.0,4,4,1,1,0,1,2005,100000,1,13866,100000,50000
92120,531210,2005,84,4,1.0,0,0,37481,1,1,1,2005,20000,0,0,20000,10000
90066,531320,2005,300,15,1.0,1,14,1,1,0,1,2005,639000,0,0,639000,479250
92065,531210,2005,84,5,1.0,0,0,1,2,0,2,2005,100000,0,0,100000,85000
94070,532292,2005,120,2,1.0,0,0,1,1,2,1,2005,253000,0,0,253000,189750
92101,532111,1995,84,3,1.0,0,0,1,0,2,2,1995,96000,0,0,96000,86400
92563,531210,2005,300,2,1.0,1,3,1,1,0,1,2005,178000,0,0,178000,133500
92126,531210,2005,84,1,2.0,0,0,1,1,1,1,2005,10000,0,0,10000,5000
93930,532230,1995,84,8,2.0,0,0,1,0,2,2,1995,41404,0,0,50000,45000
92404,532230,1995,300,6,1.0,0,0,1,0,2,1,1995,185000,0,0,185000,138750
92701,531190,1995,240,13,1.0,9,4,1,0,2,1,1996,105000,0,0,105000,105000
95834,531390,2005,240,220,1.0,1,220,1,1,0,1,2006,667000,0,0,667000,667000
90004,532230,2005,36,2,1.0,2,2,1,1,0,1,2005,50000,0,0,50000,25000
91204,532111,1995,86,2,2.0,0,0,1,0,2,2,1995,75000,0,0,75000,67500
94014,531210,2005,219,2,2.0,2,0,1,1,0,1,2005,704000,1,19875,704000,528000
91730,531210,2005,240,5,1.0,7,0,1,1,0,1,2006,373000,0,0,388000,388000
92101,531210,2005,120,8,1.0,3,11,1,1,0,1,2005,218300,0,0,218300,163725
92586,531390,2005,240,5,1.0,1,0,1,1,0,1,2006,388000,0,0,388000,388000
91748,532230,1995,84,5,1.0,0,0,1,0,2,2,1995,30000,0,0,30000,27000
90630,531210,2005,240,15,1.0,5,0,1,1,0,1,2005,435000,0,0,435000,435000
91367,532420,2005,84,11,1.0,0,11,1,1,0,1,2005,400000,0,0,400000,300000
90046,531390,2005,84,3,2.0,2,5,1,1,1,1,2005,30030,0,0,17000,8500
95616,532230,2005,52,3,2.0,0,0,1,1,0,2,2005,85000,1,69579,85000,72250
91362,533110,1995,120,13,1.0,0,0,78760,0,2,2,1995,100000,0,0,100000,90000
91739,532490,2005,84,1,2.0,0,0,1,1,0,2,2005,50000,0,0,50000,42500
92626,531320,2005,300,7,1.0,0,7,1,1,0,1,2005,227000,0,0,227000,170250
91403,531210,2005,28,1,1.0,1,2,1,1,1,1,2005,56217,1,33946,35000,17500
90405,532230,2005,60,1,1.0,0,1,1,1,1,1,2005,44076,0,0,25000,12500
90006,532111,1995,120,1,2.0,0,0,1,0,0,1,1995,100000,0,0,100000,70000
91977,532120,1995,288,3,1.0,0,0,1,0,2,1,1996,336500,0,0,336500,252375
95131,531210,2005,300,2,1.0,1,2,1,1,0,1,2005,321000,0,0,321000,240750
95131,531210,2005,240,140,1.0,75,0,1,1,0,1,2005,1512000,0,0,1512000,1512000
94558,532230,1995,84,2,1.0,0,0,1,0,2,2,1996,25000,0,0,25000,22500
94588,532310,2005,240,16,1.0,6,0,1,1,0,1,2005,1234000,0,0,1257000,1257000
92543,531390,2005,84,1,1.0,0,0,1,1,1,1,2007,100000,0,0,50000,25000
95112,531210,2005,263,2,1.0,0,2,1,1,0,1,2005,675000,1,197158,675000,506250
91203,531390,2005,31,10,1.0,0,0,1,1,1,1,2005,21673,1,19962,20000,10000
92028,532230,1996,84,7,2.0,0,0,1,0,2,2,1996,31833,0,0,31833,25466
91354,532490,2005,240,3,1.0,1,3,1,1,0,1,2005,238000,0,0,238000,238000
92543,532230,1996,84,8,2.0,0,0,1,0,2,1,1996,119500,0,0,119500,89625
90301,531311,2005,240,27,1.0,12,0,1,1,0,1,2007,519000,0,0,519000,519000
92590,531320,2005,84,2,1.0,0,0,1,1,1,1,2005,56960,0,0,17000,8500
90505,532299,2005,84,50,1.0,10,60,1,1,0,1,2005,250000,0,0,250000,125000
94014,531210,2005,267,1,1.0,2,1,1,1,0,1,2005,589000,0,0,589000,441750
93648,531190,2005,240,120,1.0,20,0,1,2,0,1,2006,1999000,0,0,1999000,1999000
90069,531210,2005,84,1,1.0,0,1,1,1,1,1,2005,320361,0,0,60000,30000
92595,532310,2005,111,3,1.0,0,0,1,1,2,1,2005,1525000,1,1255175,1525000,1143750
91011,531390,2005,240,22,1.0,3,22,1,1,0,1,2007,711000,0,0,711000,711000
95660,532230,1996,66,4,2.0,0,0,1,0,2,2,1996,37000,1,30771,37000,29600
92083,531390,2005,240,450,1.0,100,0,1,1,0,1,2005,593000,0,0,593000,593000
90723,531210,2005,240,13,1.0,11,0,1,1,0,1,2005,325000,0,0,325000,325000
94580,531210,2005,240,40,1.0,5,0,1,1,0,1,2006,1256000,0,0,1330000,1330000
95425,531210,2005,84,3,1.0,0,3,1,1,1,1,2005,25000,0,0,25000,12500
92392,531210,2005,12,1,2.0,2,1,1,1,1,1,2005,39500,0,0,25000,12500
95521,532230,1996,85,4,1.0,0,0,1,0,2,2,1996,18000,0,0,18000,14400
93003,531210,2005,240,327,1.0,20,327,68060,1,0,1,2006,1027000,0,0,1027000,1027000
93065,531210,2005,240,75,1.0,0,1,18000,1,0,1,2006,1476000,0,0,1476000,1476000
90044,531110,2005,240,1,1.0,0,1,1,1,0,1,2005,144000,0,0,144000,144000
95747,532490,2005,120,2,2.0,6,2,1,1,0,1,2005,750000,0,0,750000,286777
90301,532412,2005,300,10,1.0,0,10,1,1,0,1,2005,297500,0,0,297500,223125
92562,531210,2005,240,10,1.0,10,0,33747,1,0,1,2005,931000,0,0,931000,931000
91502,531390,2005,84,8,1.0,0,8,1,1,1,1,2005,294274,0,0,100000,50000
94945,532292,2005,60,1,1.0,0,1,1,1,1,1,2005,29426,0,0,25000,12500
93638,532292,2005,18,1,2.0,0,0,1,1,1,1,2006,16679,1,4034,5000,2500
90503,532230,2005,60,2,1.0,0,2,1,1,0,1,2005,78000,0,0,78000,39000
91702,531210,2005,300,11,1.0,5,11,1,1,0,1,2005,962900,0,0,962900,722175
90305,531210,2005,240,6,1.0,10,0,1,1,0,1,2005,93000,0,0,93000,93000
90230,532490,2005,240,14,1.0,12,0,1,1,0,1,2005,853000,0,0,853000,853000
90272,531210,2005,84,1,1.0,0,1,1,1,1,1,2005,100706,0,0,10000,5000
94114,531210,2005,84,1,1.0,0,1,1,1,1,1,2005,24338,0,0,15000,7500
92069,531210,2005,240,45,1.0,16,0,68060,1,0,1,2006,676000,0,0,752000,752000
90504,531210,2005,300,20,1.0,8,20,79897,1,0,1,2005,2000000,0,0,2000000,1500000
90014,532299,2005,12,2,1.0,0,2,1,1,1,1,2006,76000,0,0,76000,38000
95461,531210,2005,240,35,1.0,10,0,18000,2,0,1,2006,171000,0,0,179000,179000
90028,532111,2005,300,5,1.0,0,5,1,1,0,1,2005,600000,0,0,600000,450000
92103,531210,2005,19,12,1.0,10,12,1,1,1,1,2005,101750,1,100000,100000,50000
91302,531210,2005,3,2,1.0,10,2,1,1,0,1,2005,10000,1,161,10000,8500
95376,531210,2005,240,50,1.0,20,0,68905,2,0,1,2008,833000,0,0,833000,833000
92692,532120,2005,38,5,1.0,2,5,1,1,1,1,2006,241204,1,83203,85000,42500
95826,533110,1996,123,1,1.0,0,0,1,0,2,1,1996,300000,0,0,300000,225000
90069,531210,2005,120,2,2.0,2,2,1,1,0,1,2005,770000,0,0,770000,577500
91901,531190,2005,168,7,1.0,1,8,1,2,0,1,2005,595000,0,0,595000,446250
91105,531210,2005,120,50,2.0,50,50,44890,1,0,1,2006,300000,0,0,300000,225000
95667,531210,2005,14,3,2.0,0,3,15710,2,1,1,2005,100880,0,0,100000,50000
93612,531210,2005,84,6,1.0,0,6,1,1,1,1,2007,37754,0,0,35000,17500
95403,531210,2005,290,17,1.0,0,17,1,1,0,1,2006,70000,0,0,70000,59500
95630,532490,2005,110,1,2.0,9,1,15100,1,0,1,2005,356778,1,303096,360100,270075
92037,531210,2005,84,1,1.0,0,0,1,1,1,1,2005,54691,0,0,30000,15000
95002,532412,2005,120,21,1.0,0,21,1,1,0,1,2005,371000,0,0,371000,278250
90022,532120,1996,240,70,1.0,20,50,1,0,2,1,1997,867000,0,0,990000,990000
90041,532490,2005,71,1,1.0,0,1,1,1,1,1,2006,39021,0,0,15000,7500
91402,531210,2005,240,19,1.0,35,19,1,1,0,1,2005,988000,0,0,988000,988000
93446,531390,2005,53,5,2.0,0,0,1,2,0,2,2005,150000,1,90440,150000,127500
91723,531210,2005,240,2,1.0,2,0,1,1,0,1,2005,228000,0,0,228000,228000
95008,531390,2005,220,9,1.0,0,0,1,1,2,1,2005,1147500,0,0,1147500,860625
92660,531210,2005,1,2,1.0,0,0,1,1,1,1,2005,88094,1,40336,45000,22500
92570,532490,2005,240,40,1.0,6,0,1,1,0,1,2005,659000,0,0,659000,659000
90274,532490,2005,84,2,1.0,1,2,1,1,1,1,2008,35000,0,0,35000,17500
95132,532230,1996,84,6,1.0,0,0,1,0,2,2,1996,100000,0,0,100000,80000
92009,531210,2005,84,1,1.0,0,1,1,1,1,1,2005,22000,0,0,15000,7500
94610,531320,2005,28,5,1.0,1,5,1,1,1,1,2005,51272,1,24485,25000,12500
95112,531210,2005,300,1,1.0,1,1,1,1,0,1,2005,679000,0,0,679000,509250
94086,531210,2005,300,7,1.0,6,7,1,1,0,1,2005,378000,0,0,378000,283500
92251,531210,2005,240,13,1.0,12,13,69149,2,0,1,2007,427000,0,0,427000,427000
91764,531210,2005,240,57,1.0,15,0,1,1,0,1,2006,1059000,0,0,1059000,1059000
92618,532490,2005,240,22,1.0,28,0,1,1,0,1,2007,1283000,0,0,1350000,1350000
94109,531210,2005,300,21,1.0,0,21,1,1,0,1,2005,790000,0,0,790000,592500
95138,531210,2005,240,5,2.0,3,0,1,1,0,1,2005,221000,0,0,221000,221000
94015,531210,2005,84,1,1.0,0,1,1,1,1,1,2006,68402,0,0,35000,17500
90026,531320,2005,12,7,1.0,0,7,1,1,1,1,2005,120000,0,0,100000,50000
92154,532299,2005,84,4,1.0,0,4,1,1,1,1,2005,100635,0,0,50000,25000
93923,531210,2005,84,1,1.0,1,2,1,2,0,1,2005,264000,0,0,264000,198000
95969,532230,1996,240,6,1.0,2,4,1,0,2,1,1996,116000,0,0,157000,157000
90301,532111,2005,5,5,1.0,0,5,1,1,1,1,2005,466981,1,76615,95000,47500
91101,531390,2005,25,1,2.0,0,1,1,1,1,1,2005,16792,1,3980,25000,12500
96120,532490,2005,84,2,1.0,0,2,1,2,1,1,2006,32388,0,0,10000,5000
90066,531311,2005,9,4,1.0,1,5,1,1,1,1,2005,301740,1,53953,55000,27500
92651,531390,2005,12,2,1.0,2,10,1,1,1,1,2006,1309500,0,0,350000,175000
92827,531390,2005,25,7,1.0,4,11,1,1,0,1,2005,100000,1,75000,100000,50000
91744,531320,2005,1,6,1.0,4,6,1,1,1,1,2006,43705,1,23964,30000,15000
92618,531210,2005,240,11,1.0,9,0,1,1,0,1,2006,433000,0,0,433000,433000
95127,531210,2005,300,8,2.0,0,8,1,1,0,1,2006,658500,0,0,658500,493875
93518,531210,2005,23,4,1.0,0,4,1,2,1,1,2006,81868,1,24782,30000,15000
90277,531210,2005,250,1,1.0,0,1,1,1,0,1,2005,604000,0,0,604000,453000
92562,531210,2005,240,650,1.0,30,0,1,1,0,1,2006,233000,0,0,235000,235000
95135,531210,2005,227,9,2.0,13,9,1,1,0,1,2005,950000,1,634549,950000,712500
93550,532310,2005,120,12,1.0,0,0,1,1,2,1,2005,247000,0,0,247000,185250
93401,531390,2005,95,9,2.0,0,9,1,2,0,1,2006,360000,1,125933,360000,270000
92653,531312,2005,84,2,1.0,0,2,1,1,1,1,2008,50000,0,0,50000,25000
92075,532111,1996,300,5,1.0,0,0,1,0,0,1,1996,512000,0,0,512000,384000
94558,531210,2005,84,1,1.0,0,1,1,1,1,1,2005,177008,0,0,75000,37500
92103,531210,2005,96,35,1.0,0,0,1,1,0,2,2006,125000,0,0,125000,106250
91915,531390,2005,272,2,1.0,2,2,1,1,0,1,2005,550800,1,229450,550800,413100
94558,531210,2005,240,13,1.0,10,0,1,1,0,1,2005,286000,0,0,286000,286000
94523,531320,2005,240,2,1.0,1,0,1,1,0,1,2006,372000,0,0,372000,372000
92404,532310,2005,91,4,1.0,4,4,1,1,0,1,2005,300000,1,299892,300000,225000
90038,532490,2006,240,11,1.0,5,0,1,1,0,1,2006,330000,0,0,330000,330000
92110,531120,2006,260,2,2.0,2,4,1,1,2,1,2005,921421,1,451002,1073000,804750
90660,532310,2006,300,8,1.0,0,8,1,1,0,1,2005,820000,0,0,820000,615000
92101,531210,2006,240,88,1.0,50,88,15710,1,0,1,2007,1046000,0,0,1046000,1046000
95827,531390,2006,240,15,1.0,25,15,1,1,0,1,2006,906000,0,0,912000,912000
90240,531210,2006,240,5,1.0,65,0,1,1,0,1,2006,1152000,0,0,1152000,1152000
92121,531210,2006,240,1,2.0,20,0,1,1,0,1,2006,270000,0,0,271000,271000
92833,532230,2006,60,2,1.0,0,2,1,1,0,1,2005,80000,0,0,80000,40000
95356,531210,2006,55,5,2.0,0,0,1,1,1,1,2005,29685,1,13635,15000,7500
90731,532230,2006,84,5,1.0,0,4,1,1,0,1,2005,100000,1,35964,100000,50000
92663,531210,2006,84,2,1.0,0,2,1,2,0,1,2005,145800,0,0,150000,127500
94403,532230,1996,84,30,1.0,0,0,1,0,0,1,1997,200000,0,0,200000,150000
95841,531210,2006,240,3,1.0,9,0,1,1,0,1,2007,338000,0,0,338000,338000
91730,531210,2006,240,11,1.0,11,11,1,1,0,1,2006,441000,0,0,441000,441000
91405,532230,2006,84,3,1.0,0,3,1,1,0,1,2005,150000,0,0,150000,75000
92507,532420,1996,240,5,1.0,0,0,1,0,0,1,1996,261900,0,0,261900,196425
91505,531210,2006,30,4,1.0,0,4,1,1,1,1,2005,32774,1,14783,15000,7500
91710,531120,2006,300,14,1.0,0,0,1,1,2,1,2005,502200,0,0,502200,376650
90706,531210,2006,248,3,1.0,0,3,1,1,0,1,2005,370800,0,0,370800,278100
92782,531390,2006,300,4,1.0,0,4,1,1,0,1,2005,697500,0,0,697500,523125
94541,531210,2006,84,10,1.0,0,10,1,1,1,1,2006,50459,0,0,15000,7500
92595,531210,2006,84,1,1.0,1,1,1,2,1,1,2005,113503,0,0,30000,15000
91770,532111,2006,300,5,1.0,0,5,1,1,0,1,2006,832500,0,0,832500,624375
95361,532420,2006,56,2,1.0,1,2,1,2,1,1,2005,60046,1,27829,30000,15000
95688,531210,2006,240,9,1.0,4,9,1,1,0,1,2006,152000,0,0,152000,152000
92618,531210,2006,300,1,2.0,0,0,1,1,2,1,2006,308500,0,0,511700,383775
92260,531210,2006,120,3,1.0,0,3,1,1,0,1,2006,1050000,0,0,1050000,787500
90808,531210,2006,84,1,2.0,0,1,1,1,1,1,2006,70871,0,0,25000,12500
92618,531210,2006,60,12,1.0,0,12,1,1,1,1,2006,353444,0,0,172500,86250
65757,531210,2006,38,1,1.0,0,1,1,1,1,1,2006,45476,1,28623,30000,15000
94086,532420,1996,84,2,1.0,0,0,1,0,0,1,1996,30000,0,0,30000,21000
90302,532230,2006,82,3,1.0,3,3,1,1,0,1,2006,78000,0,0,78000,39000
94949,532420,1996,90,15,1.0,0,0,1,0,0,1,1997,855000,0,0,855000,641250
93611,532230,1996,120,6,2.0,0,0,1,0,0,1,1996,65000,0,0,65000,52000
94019,532230,1996,96,9,1.0,0,0,1,0,2,2,1996,75000,0,0,75000,60000
95215,531210,2006,240,2,1.0,2,0,1,1,0,1,2006,134000,0,0,134000,134000
95131,531210,2006,230,3,1.0,2,3,1,1,0,1,2006,650000,1,65519,650000,487500
94002,532230,1996,120,4,1.0,0,0,1,0,0,1,1996,172000,0,0,172000,129000
94080,532299,2006,84,10,1.0,5,10,1,1,0,1,2006,257000,0,0,257000,192750
95050,531210,2006,84,3,1.0,0,0,15710,1,1,1,2006,193729,0,0,50000,25000
95014,531210,2006,60,1,1.0,0,1,1,1,1,1,2007,10300,0,0,10000,5000
91362,531210,2006,240,20,1.0,10,0,1,1,0,1,2006,1343000,0,0,1343000,1343000
94403,531210,2006,240,12,1.0,1,0,1,1,0,1,2006,541000,0,0,541000,541000
91301,531210,2006,28,3,2.0,1,3,1,2,1,1,2006,54783,1,19891,20000,10000
92503,532230,2006,74,7,2.0,0,0,1,1,2,1,2006,207000,1,161873,207000,155250
94901,531210,2006,180,21,1.0,0,21,1,1,0,1,2006,150000,0,0,150000,127500
95368,532310,2006,240,23,1.0,17,0,87075,1,0,1,2006,576000,0,0,576000,576000
91911,532299,2006,60,6,1.0,2,8,1,1,0,1,2006,40000,0,0,40000,20000
91911,532299,2006,84,6,1.0,2,8,1,1,1,1,2006,23256,0,0,10000,5000
91001,531210,2006,53,44,1.0,18,44,1,1,1,1,2006,78050,1,43654,50000,25000
94991,531210,2006,47,1,1.0,0,1,1,1,1,1,2007,40986,1,39944,40000,20000
90808,531210,2006,84,1,2.0,0,1,1,1,0,1,2006,15000,0,0,15000,12750
92335,532120,1996,120,2,1.0,0,0,1,0,2,2,1997,94000,0,0,94000,75200
95126,531320,2006,240,4,1.0,2,0,1,1,0,1,2006,444000,0,0,444000,444000
90404,531390,2006,60,2,1.0,0,2,1,1,0,1,2006,100000,0,0,100000,50000
92802,532420,2006,84,10,1.0,0,10,1,1,1,1,2006,56740,0,0,25000,12500
90045,532111,2006,59,8,2.0,3,11,1,1,0,1,2006,1000000,1,800054,1000000,750000
95354,531210,2006,204,1,1.0,3,4,1,1,0,1,2006,240000,1,113898,240000,180000
91914,531210,2006,36,5,1.0,5,10,1,1,0,1,2006,60000,1,44973,60000,30000
92121,531390,2006,240,6,2.0,4,6,1,1,0,1,2006,1435000,0,0,1435000,1435000
95126,531210,2006,276,10,1.0,8,2,1,1,0,1,2006,1215000,0,0,1215000,704700
93291,531311,2006,80,1,1.0,2,3,1,1,1,1,2006,380229,0,0,95000,47500
93728,532230,2006,60,1,1.0,0,1,1,1,1,1,2006,30300,0,0,30000,15000
91910,531210,2006,240,4,1.0,4,0,1,1,0,1,2006,339000,0,0,357000,357000
93041,531311,2006,48,2,2.0,0,2,1,2,1,1,2006,32568,1,21110,23500,11750
92084,532412,2006,49,1,1.0,4,5,1,1,1,1,2006,19984,1,14840,15000,7500
90501,532111,1997,84,10,1.0,0,0,1,0,2,1,1997,500000,0,0,500000,375000
92064,532120,1997,300,2,1.0,0,0,1,0,0,1,1996,175000,0,0,175000,131250
92064,532120,1997,210,2,1.0,0,0,1,0,0,1,1996,62221,0,0,64000,48000
92130,531210,2006,42,1,1.0,0,1,1,1,0,1,2006,25000,1,21729,25000,21250
90291,531210,2006,84,25,1.0,25,25,1,1,0,1,2006,350000,0,0,350000,262500
96093,532230,1997,84,1,2.0,0,0,1,0,2,1,1997,50000,0,0,50000,40000
92595,532299,2006,84,14,1.0,0,14,1,2,1,1,2006,49186,0,0,20000,10000
92692,532292,2006,84,2,1.0,0,2,1,2,1,1,2006,34817,0,0,21000,10500
96002,532111,1997,300,1,1.0,0,0,69560,0,0,1,1997,200000,0,0,200000,150000
93662,531320,2006,45,1,1.0,0,1,1,1,1,1,2006,15220,1,15000,15000,7500
92021,531390,2006,32,2,2.0,0,2,1,2,1,1,2006,76353,1,23594,30000,15000
90640,531210,2006,54,2,2.0,0,0,1,1,1,1,2006,12950,1,9994,10000,5000
92618,531390,2006,84,3,1.0,0,3,1,1,1,1,2006,105766,0,0,100000,50000
91902,531210,2006,84,3,1.0,0,3,1,2,1,1,2006,92502,0,0,30000,15000
95112,531210,2006,240,6,1.0,4,6,1,1,0,1,2007,721000,0,0,721000,721000
91331,532310,2006,240,28,1.0,8,28,1,1,0,1,2006,1029000,0,0,1029000,1029000
92346,532230,2006,60,5,2.0,0,5,1,1,0,1,2006,150000,0,0,150000,75000
92021,532120,1997,300,4,1.0,0,0,1,0,0,1,1997,99000,0,0,99000,79200
93012,532120,1997,84,2,1.0,0,0,1,0,0,1,1997,50000,0,0,50000,40000
91352,532120,1997,120,3,1.0,0,0,1,0,0,1,1997,251150,0,0,500000,375000
